TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             67  -9.379301E-02  -3.407665E-01  -3.741460E-02  -2.716348E-03   3.815453E-04   8.478294E-04  -6.905475E-08   2.658831E-05  -5.642064E-06  -6.189472E+02  -1.185183E+02  -4.319546E+01  -5.577499E-03   2.147517E+00  -4.557051E-01
             68   4.107264E-03  -3.388588E-01  -3.765116E-02   1.179105E-04  -3.654365E-05  -3.654365E-05   1.074154E-06   1.653851E-06   1.073524E-06   2.447759E+01  -4.726978E-01  -4.726978E-01   8.675857E-02   1.335803E-01   8.670771E-02
             69   1.019872E-01  -3.411319E-01  -3.739806E-02   2.955920E-03  -4.546326E-04  -9.178958E-04   8.675332E-07  -2.318123E-05   3.221311E-06   6.693288E+02   1.183934E+02   4.355855E+01   7.006999E-02  -1.872330E+00   2.601828E-01
             70  -1.046867E-01  -3.390687E-01  -4.188489E-02  -3.011341E-03   4.813640E-04   8.940584E-04  -1.340237E-06   2.485360E-04  -1.337155E-06  -6.846452E+02  -1.204390E+02  -5.377300E+01  -1.082499E-01   2.007406E+01  -1.080010E-01
             71  -6.779519E-03  -3.366619E-01  -3.770174E-02  -1.988887E-04   6.370231E-05   1.011600E-05  -5.640396E-06   2.226194E-04  -6.824218E-08  -4.728094E+01  -4.862389E+00  -1.351864E+01  -4.555704E-01   1.798080E+01  -5.511869E-03
             72   9.113078E-02  -3.384317E-01  -3.303873E-02   2.625025E-03  -3.539593E-04  -8.718655E-04  -2.249118E-06   1.962756E-04   1.884044E-06   5.935610E+02   1.123404E+02   2.867866E+01  -1.816595E-01   1.585303E+01   1.521728E-01
             73  -9.501419E-02  -4.429664E-01  -4.515471E-02  -2.497570E-03   2.875168E-04   8.124149E-04  -3.365700E-06  -1.737474E-04  -2.299135E-05  -5.727829E+02  -1.228842E+02  -3.809301E+01  -2.718450E-01  -1.403345E+01  -1.856993E+00
             74   1.719284E-02  -4.415288E-01  -4.968707E-02   4.068453E-04  -1.379406E-04  -7.881061E-05   4.002326E-05  -2.071165E-04   8.242361E-06   8.875179E+01   7.479227E-01   1.029969E+01   3.232648E+00  -1.672864E+01   6.657292E-01
             75   1.292048E-01  -4.443458E-01  -5.385489E-02   3.410541E-03  -5.633979E-04  -9.760971E-04   3.057372E-05  -2.454691E-04   3.057315E-05   7.776180E+02   1.356740E+02   6.900720E+01   2.469416E+00  -1.982635E+01   2.469370E+00
             76  -1.073871E-01  -4.457613E-01  -4.921678E-02  -2.699514E-03   3.907086E-04   8.438330E-04  -5.041551E-07   4.825454E-05  -2.632607E-05  -6.135622E+02  -1.143725E+02  -4.117549E+01  -4.072022E-02   3.897482E+00  -2.126336E+00
