TITLE = "Example : Job-27"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             39   1.940539E-03  -1.143303E-03  -6.426766E-17   8.842763E-04  -3.340401E-04  -1.922070E-04  -4.379158E-05  -9.910285E-19  -1.270846E-17   1.862213E+02  -1.058371E+01   1.232779E+01  -3.537013E+00  -7.988055E-14  -1.026346E-12
             40   4.278502E-03  -2.459381E-03  -1.148055E-16   1.792653E-03  -5.264311E-04  -3.812343E-04  -1.159548E-04  -1.162129E-18  -2.726938E-17   3.968019E+02   2.218073E+01   4.563558E+01  -9.365582E+00  -9.392487E-14  -2.202738E-12
             41  -4.203037E-03  -2.248262E-03  -9.530858E-04  -1.801903E-03   5.040204E-04   4.664244E-04  -1.026389E-04   1.175737E-06  -1.063517E-04  -3.918111E+02  -1.931569E+01  -2.538889E+01  -8.290063E+00   9.496337E-02  -8.589947E+00
             42  -1.952294E-03  -9.882114E-04  -4.805175E-04  -8.964964E-04   3.223211E-04   2.354320E-04  -2.118365E-05   9.525928E-06  -3.758731E-05  -1.858587E+02   1.102720E+01  -3.008736E+00  -1.710987E+00   7.694019E-01  -3.035898E+00
             43  -3.651741E-17  -6.366571E-04  -2.416694E-17  -1.624884E-17   3.845530E-18   5.077020E-18  -1.038956E-05   1.001996E-05  -2.985626E-18  -3.514078E-12  -2.700062E-13  -7.327472E-14  -8.391565E-01   8.093041E-01  -2.411934E-13
             44   1.952294E-03  -9.882114E-04   4.805175E-04   8.964964E-04  -3.223211E-04  -2.354320E-04  -2.118365E-05   9.525928E-06   3.758731E-05   1.858587E+02  -1.102720E+01   3.008736E+00  -1.710987E+00   7.694019E-01   3.035898E+00
             45   4.203037E-03  -2.248262E-03   9.530858E-04   1.801903E-03  -5.040204E-04  -4.664244E-04  -1.026389E-04   1.175737E-06   1.063517E-04   3.918111E+02   1.931569E+01   2.538889E+01  -8.290063E+00   9.496337E-02   8.589947E+00
             46  -4.598574E-03  -1.526001E-03  -2.332122E-03  -1.838930E-03   4.962100E-04   5.516145E-04   1.648974E-05   8.654025E-05  -1.982675E-04  -3.929034E+02  -1.568848E+01  -6.738505E+00   1.331864E+00   6.989789E+00  -1.601391E+01
             47  -2.271002E-03  -2.854765E-04  -1.177160E-03  -9.275519E-04   3.195313E-04   2.786570E-04   1.151398E-04   9.266524E-05  -7.577267E-05  -1.897390E+02   1.171292E+01   5.110142E+00   9.299756E+00   7.484500E+00  -6.120100E+00
             48  -5.289523E-17   7.165518E-05  -4.043477E-17  -1.990011E-17   4.336809E-18   6.500541E-18   1.482118E-04   9.376952E-05  -3.050890E-18  -4.301448E-12  -4.085621E-13  -4.618528E-14   1.197095E+01   7.573692E+00  -2.467276E-13
             49   2.271002E-03  -2.854765E-04   1.177160E-03   9.275519E-04  -3.195313E-04  -2.786570E-04   1.151398E-04   9.266524E-05   7.577267E-05   1.897390E+02  -1.171292E+01  -5.110142E+00   9.299756E+00   7.484500E+00   6.120100E+00
             50   4.598574E-03  -1.526001E-03   2.332122E-03   1.838930E-03  -4.962100E-04  -5.516145E-04   1.648974E-05   8.654025E-05   1.982675E-04   3.929034E+02   1.568848E+01   6.738505E+00   1.331864E+00   6.989789E+00   1.601391E+01
             51  -9.194650E-03  -4.490247E-03   2.773750E-03  -1.861995E-03   4.172284E-04   5.560642E-04   4.950463E-05  -6.819592E-05   2.284794E-05  -4.084536E+02  -4.027134E+01  -1.784402E+01   3.998451E+00  -5.508132E+00   1.845411E+00
             52  -4.637760E-03  -3.447176E-03   1.395143E-03  -9.407659E-04   2.860721E-04   2.755225E-04   4.045358E-05  -8.383549E-05  -3.446733E-06  -1.979079E+02   2.735970E-01  -1.430580E+00   3.267405E+00  -6.771328E+00  -2.783899E-01
             53  -5.031716E-17  -3.059886E-03  -1.551636E-17  -1.296581E-17   4.770490E-18   3.614747E-18   4.790863E-05  -8.930906E-05  -1.632429E-18  -2.629008E-12   2.149392E-13   3.108624E-14   3.869543E+00  -7.213424E+00  -1.319008E-13
             54   4.637760E-03  -3.447176E-03  -1.395143E-03   9.407659E-04  -2.860721E-04  -2.755225E-04   4.045358E-05  -8.383549E-05   3.446733E-06   1.979079E+02  -2.735970E-01   1.430580E+00   3.267405E+00  -6.771328E+00   2.783899E-01
             55   9.194650E-03  -4.490247E-03  -2.773750E-03   1.861995E-03  -4.172284E-04  -5.560642E-04   4.950463E-05  -6.819592E-05  -2.284794E-05   4.084536E+02   4.027134E+01   1.784402E+01   3.998451E+00  -5.508132E+00  -1.845411E+00
             56  -9.009516E-03  -5.527874E-03   1.383589E-03  -1.928807E-03   4.452003E-04   5.547499E-04   6.389071E-06  -9.276731E-07   2.791253E-05  -4.241111E+02  -4.061758E+01  -2.292110E+01   5.160404E-01  -7.492744E-02   2.254474E+00
