TITLE = "Example : Job-27"
VARIABLES= "X"   "Y"   "Z" 

ZONE F=FEPOINT N =   525 E =   320 ET=BRICK C=CYAN 
  1.7483E+01 -2.5561E+00  1.0001E+01
  1.7500E+01 -5.5755E-02  1.0000E+01
  1.7517E+01  2.4439E+00  9.9985E+00
  1.7533E+01  4.9428E+00  9.9971E+00
  1.7467E+01 -5.0583E+00  7.5015E+00
  1.7483E+01 -2.5572E+00  7.5007E+00
  1.7500E+01 -5.6854E-02  7.5000E+00
  1.7517E+01  2.4428E+00  7.4993E+00
  1.7533E+01  4.9417E+00  7.4985E+00
  1.7467E+01 -5.0587E+00  5.0000E+00
  1.7483E+01 -2.5576E+00  5.0000E+00
  1.7500E+01 -5.7223E-02  5.0000E+00
  1.7517E+01  2.4424E+00  5.0000E+00
  1.7533E+01  4.9413E+00  5.0000E+00
  1.7467E+01 -5.0583E+00  2.4985E+00
  1.7483E+01 -2.5572E+00  2.4993E+00
  1.7500E+01 -5.6854E-02  2.5000E+00
  1.7517E+01  2.4428E+00  2.5007E+00
  1.7533E+01  4.9417E+00  2.5015E+00
  1.7467E+01 -5.0572E+00 -2.9447E-03
  1.7483E+01 -2.5561E+00 -1.4562E-03
  1.7500E+01 -5.5755E-02 -1.3338E-16
  1.7517E+01  2.4439E+00  1.4562E-03
  1.7533E+01  4.9428E+00  2.9447E-03
  1.9962E+01 -5.0750E+00  1.0003E+01
  1.9981E+01 -2.5739E+00  1.0001E+01
  2.0000E+01 -7.3569E-02  1.0000E+01
  2.0019E+01  2.4261E+00  9.9985E+00
  2.0038E+01  4.9250E+00  9.9971E+00
  1.9962E+01 -5.0761E+00  7.5015E+00
  1.9981E+01 -2.5750E+00  7.5007E+00
  2.0000E+01 -7.4667E-02  7.5000E+00
  2.0019E+01  2.4250E+00  7.4993E+00
  2.0038E+01  4.9239E+00  7.4985E+00
  1.9962E+01 -5.0765E+00  5.0000E+00
  1.9981E+01 -2.5754E+00  5.0000E+00
  2.0000E+01 -7.5036E-02  5.0000E+00
  2.0019E+01  2.4246E+00  5.0000E+00
  2.0038E+01  4.9235E+00  5.0000E+00
  1.9962E+01 -5.0761E+00  2.4985E+00
  1.9981E+01 -2.5750E+00  2.4993E+00
  2.0000E+01 -7.4667E-02  2.5000E+00
  2.0019E+01  2.4250E+00  2.5007E+00
  2.0038E+01  4.9239E+00  2.5015E+00
  1.9962E+01 -5.0750E+00 -2.9444E-03
  1.9981E+01 -2.5739E+00 -1.4560E-03
  2.0000E+01 -7.3569E-02 -1.3455E-16
  2.0019E+01  2.4261E+00  1.4560E-03
  2.0038E+01  4.9250E+00  2.9444E-03
  2.2457E+01 -5.0952E+00  1.0003E+01
  2.2479E+01 -2.5942E+00  1.0001E+01
  2.2500E+01 -9.3801E-02  1.0000E+01
  2.2521E+01  2.4058E+00  9.9985E+00
  2.2543E+01  4.9048E+00  9.9971E+00
  2.2457E+01 -5.0963E+00  7.5015E+00
  2.2479E+01 -2.5953E+00  7.5007E+00
  2.2500E+01 -9.4899E-02  7.5000E+00
  2.2521E+01  2.4047E+00  7.4993E+00
  2.2543E+01  4.9037E+00  7.4985E+00
  2.2457E+01 -5.0967E+00  5.0000E+00
  2.2479E+01 -2.5956E+00  5.0000E+00
  2.2500E+01 -9.5268E-02  5.0000E+00
  2.2521E+01  2.4044E+00  5.0000E+00
  2.2543E+01  4.9033E+00  5.0000E+00
  2.2457E+01 -5.0963E+00  2.4985E+00
  2.2479E+01 -2.5953E+00  2.4993E+00
  2.2500E+01 -9.4899E-02  2.5000E+00
  2.2521E+01  2.4047E+00  2.5007E+00
  2.2543E+01  4.9037E+00  2.5015E+00
  2.2457E+01 -5.0952E+00 -2.9444E-03
  2.2479E+01 -2.5942E+00 -1.4560E-03
  2.2500E+01 -9.3801E-02 -9.1485E-17
  2.2521E+01  2.4058E+00  1.4560E-03
  2.2543E+01  4.9048E+00  2.9444E-03
  2.4952E+01 -5.1179E+00  1.0003E+01
  2.4976E+01 -2.6168E+00  1.0001E+01
  2.5000E+01 -1.1645E-01  1.0000E+01
  2.5024E+01  2.3832E+00  9.9985E+00
  2.5048E+01  4.8821E+00  9.9971E+00
  2.4952E+01 -5.1190E+00  7.5015E+00
  2.4976E+01 -2.6179E+00  7.5007E+00
  2.5000E+01 -1.1755E-01  7.5000E+00
  2.5024E+01  2.3821E+00  7.4993E+00
  2.5048E+01  4.8810E+00  7.4985E+00
  2.4952E+01 -5.1194E+00  5.0000E+00
  2.4976E+01 -2.6183E+00  5.0000E+00
  2.5000E+01 -1.1792E-01  5.0000E+00
  2.5024E+01  2.3817E+00  5.0000E+00
  2.5048E+01  4.8806E+00  5.0000E+00
  2.4952E+01 -5.1190E+00  2.4985E+00
  2.4976E+01 -2.6179E+00  2.4993E+00
  2.5000E+01 -1.1755E-01  2.5000E+00
  2.5024E+01  2.3821E+00  2.5007E+00
  2.5048E+01  4.8810E+00  2.5015E+00
  2.4952E+01 -5.1179E+00 -2.9444E-03
  2.4976E+01 -2.6168E+00 -1.4560E-03
  2.5000E+01 -1.1645E-01 -3.9654E-17
  2.5024E+01  2.3832E+00  1.4560E-03
  2.5048E+01  4.8821E+00  2.9444E-03
  2.7447E+01 -5.1430E+00  1.0003E+01
  2.7474E+01 -2.6419E+00  1.0001E+01
  2.7500E+01 -1.4152E-01  1.0000E+01
  2.7526E+01  2.3581E+00  9.9985E+00
  2.7553E+01  4.8570E+00  9.9971E+00
  2.7447E+01 -5.1441E+00  7.5015E+00
  2.7474E+01 -2.6430E+00  7.5007E+00
  2.7500E+01 -1.4262E-01  7.5000E+00
  2.7526E+01  2.3570E+00  7.4993E+00
  2.7553E+01  4.8559E+00  7.4985E+00
  2.7447E+01 -5.1444E+00  5.0000E+00
  2.7474E+01 -2.6433E+00  5.0000E+00
  2.7500E+01 -1.4299E-01  5.0000E+00
  2.7526E+01  2.3567E+00  5.0000E+00
  2.7553E+01  4.8556E+00  5.0000E+00
  2.7447E+01 -5.1441E+00  2.4985E+00
  2.7474E+01 -2.6430E+00  2.4993E+00
  2.7500E+01 -1.4262E-01  2.5000E+00
  2.7526E+01  2.3570E+00  2.5007E+00
  2.7553E+01  4.8559E+00  2.5015E+00
  2.7447E+01 -5.1430E+00 -2.9444E-03
  2.7474E+01 -2.6419E+00 -1.4560E-03
  2.7500E+01 -1.4152E-01  2.3238E-17
  2.7526E+01  2.3581E+00  1.4560E-03
  2.7553E+01  4.8570E+00  2.9444E-03
  2.9943E+01 -5.1704E+00  1.0003E+01
  2.9971E+01 -2.6694E+00  1.0001E+01
  3.0000E+01 -1.6901E-01  1.0000E+01
  3.0029E+01  2.3306E+00  9.9985E+00
  3.0057E+01  4.8296E+00  9.9971E+00
  2.9943E+01 -5.1716E+00  7.5015E+00
  2.9971E+01 -2.6705E+00  7.5007E+00
  3.0000E+01 -1.7010E-01  7.5000E+00
  3.0029E+01  2.3295E+00  7.4993E+00
  3.0057E+01  4.8284E+00  7.4985E+00
  2.9943E+01 -5.1719E+00  5.0000E+00
  2.9971E+01 -2.6708E+00  5.0000E+00
  3.0000E+01 -1.7047E-01  5.0000E+00
  3.0029E+01  2.3292E+00  5.0000E+00
  3.0057E+01  4.8281E+00  5.0000E+00
  2.9943E+01 -5.1716E+00  2.4985E+00
  2.9971E+01 -2.6705E+00  2.4993E+00
  3.0000E+01 -1.7010E-01  2.5000E+00
  3.0029E+01  2.3295E+00  2.5007E+00
  3.0057E+01  4.8284E+00  2.5015E+00
  2.9943E+01 -5.1704E+00 -2.9444E-03
  2.9971E+01 -2.6694E+00 -1.4560E-03
  3.0000E+01 -1.6901E-01  1.1003E-16
  3.0029E+01  2.3306E+00  1.4560E-03
  3.0057E+01  4.8296E+00  2.9444E-03
  3.2438E+01 -5.2003E+00  1.0003E+01
  3.2469E+01 -2.6993E+00  1.0001E+01
  3.2500E+01 -1.9891E-01  1.0000E+01
  3.2531E+01  2.3007E+00  9.9985E+00
  3.2562E+01  4.7997E+00  9.9971E+00
  3.2438E+01 -5.2015E+00  7.5015E+00
  3.2469E+01 -2.7004E+00  7.5007E+00
  3.2500E+01 -2.0001E-01  7.5000E+00
  3.2531E+01  2.2996E+00  7.4993E+00
  3.2562E+01  4.7985E+00  7.4985E+00
  3.2438E+01 -5.2018E+00  5.0000E+00
  3.2469E+01 -2.7007E+00  5.0000E+00
  3.2500E+01 -2.0038E-01  5.0000E+00
  3.2531E+01  2.2993E+00  5.0000E+00
  3.2562E+01  4.7982E+00  5.0000E+00
  3.2438E+01 -5.2015E+00  2.4985E+00
  3.2469E+01 -2.7004E+00  2.4993E+00
  3.2500E+01 -2.0001E-01  2.5000E+00
  3.2531E+01  2.2996E+00  2.5007E+00
  3.2562E+01  4.7985E+00  2.5015E+00
  3.2438E+01 -5.2003E+00 -2.9444E-03
  3.2469E+01 -2.6993E+00 -1.4560E-03
  3.2500E+01 -1.9891E-01  1.5922E-16
  3.2531E+01  2.3007E+00  1.4560E-03
  3.2562E+01  4.7997E+00  2.9444E-03
  3.4933E+01 -5.2327E+00  1.0003E+01
  3.4966E+01 -2.7316E+00  1.0001E+01
  3.5000E+01 -2.3124E-01  1.0000E+01
  3.5034E+01  2.2684E+00  9.9985E+00
  3.5067E+01  4.7673E+00  9.9971E+00
  3.4933E+01 -5.2338E+00  7.5015E+00
  3.4966E+01 -2.7327E+00  7.5007E+00
  3.5000E+01 -2.3233E-01  7.5000E+00
  3.5034E+01  2.2673E+00  7.4993E+00
  3.5067E+01  4.7662E+00  7.4985E+00
  3.4933E+01 -5.2341E+00  5.0000E+00
  3.4966E+01 -2.7331E+00  5.0000E+00
  3.5000E+01 -2.3270E-01  5.0000E+00
  3.5034E+01  2.2669E+00  5.0000E+00
  3.5067E+01  4.7659E+00  5.0000E+00
  3.4933E+01 -5.2338E+00  2.4985E+00
  3.4966E+01 -2.7327E+00  2.4993E+00
  3.5000E+01 -2.3233E-01  2.5000E+00
  3.5034E+01  2.2673E+00  2.5007E+00
  3.5067E+01  4.7662E+00  2.5015E+00
  3.4933E+01 -5.2327E+00 -2.9444E-03
  3.4966E+01 -2.7316E+00 -1.4560E-03
  3.5000E+01 -2.3124E-01  2.8431E-16
  3.5034E+01  2.2684E+00  1.4560E-03
  3.5067E+01  4.7673E+00  2.9444E-03
  3.7428E+01 -5.2674E+00  1.0003E+01
  3.7464E+01 -2.7663E+00  1.0001E+01
  3.7500E+01 -2.6598E-01  1.0000E+01
  3.7536E+01  2.2337E+00  9.9985E+00
  3.7572E+01  4.7326E+00  9.9971E+00
  3.7428E+01 -5.2685E+00  7.5015E+00
  3.7464E+01 -2.7674E+00  7.5007E+00
  3.7500E+01 -2.6708E-01  7.5000E+00
  3.7536E+01  2.2326E+00  7.4993E+00
  3.7572E+01  4.7315E+00  7.4985E+00
  3.7428E+01 -5.2689E+00  5.0000E+00
  3.7464E+01 -2.7678E+00  5.0000E+00
  3.7500E+01 -2.6744E-01  5.0000E+00
  3.7536E+01  2.2322E+00  5.0000E+00
  3.7572E+01  4.7311E+00  5.0000E+00
  3.7428E+01 -5.2685E+00  2.4985E+00
  3.7464E+01 -2.7674E+00  2.4993E+00
  3.7500E+01 -2.6708E-01  2.5000E+00
  3.7536E+01  2.2326E+00  2.5007E+00
  3.7572E+01  4.7315E+00  2.5015E+00
  3.7428E+01 -5.2674E+00 -2.9441E-03
  3.7464E+01 -2.7663E+00 -1.4558E-03
  3.7500E+01 -2.6598E-01  4.7534E-16
  3.7536E+01  2.2337E+00  1.4558E-03
  3.7572E+01  4.7326E+00  2.9441E-03
  3.9923E+01 -5.3046E+00  1.0003E+01
  3.9962E+01 -2.8035E+00  1.0001E+01
  4.0000E+01 -3.0314E-01  1.0000E+01
  4.0038E+01  2.1965E+00  9.9985E+00
  4.0077E+01  4.6954E+00  9.9971E+00
  3.9923E+01 -5.3057E+00  7.5015E+00
  3.9962E+01 -2.8046E+00  7.5007E+00
  4.0000E+01 -3.0424E-01  7.5000E+00
  4.0038E+01  2.1954E+00  7.4993E+00
  4.0077E+01  4.6943E+00  7.4985E+00
  3.9923E+01 -5.3060E+00  5.0000E+00
  3.9962E+01 -2.8050E+00  5.0000E+00
  4.0000E+01 -3.0460E-01  5.0000E+00
  4.0038E+01  2.1950E+00  5.0000E+00
  4.0077E+01  4.6940E+00  5.0000E+00
  3.9923E+01 -5.3057E+00  2.4985E+00
  3.9962E+01 -2.8046E+00  2.4993E+00
  4.0000E+01 -3.0424E-01  2.5000E+00
  4.0038E+01  2.1954E+00  2.5007E+00
  4.0077E+01  4.6943E+00  2.5015E+00
  3.9923E+01 -5.3046E+00 -2.9425E-03
  3.9962E+01 -2.8035E+00 -1.4548E-03
  4.0000E+01 -3.0314E-01  6.9994E-16
  4.0038E+01  2.1965E+00  1.4548E-03
  4.0077E+01  4.6954E+00  2.9425E-03
  4.2418E+01 -5.3442E+00  1.0003E+01
  4.2459E+01 -2.8431E+00  1.0001E+01
  4.2500E+01 -3.4272E-01  1.0000E+01
  4.2541E+01  2.1569E+00  9.9985E+00
  4.2582E+01  4.6558E+00  9.9971E+00
  4.2418E+01 -5.3453E+00  7.5015E+00
  4.2459E+01 -2.8442E+00  7.5007E+00
  4.2500E+01 -3.4381E-01  7.5000E+00
  4.2541E+01  2.1558E+00  7.4993E+00
  4.2582E+01  4.6547E+00  7.4985E+00
  4.2418E+01 -5.3456E+00  5.0000E+00
  4.2459E+01 -2.8445E+00  5.0000E+00
  4.2500E+01 -3.4418E-01  5.0000E+00
  4.2541E+01  2.1555E+00  5.0000E+00
  4.2582E+01  4.6544E+00  5.0000E+00
  4.2418E+01 -5.3453E+00  2.4985E+00
  4.2459E+01 -2.8442E+00  2.4993E+00
  4.2500E+01 -3.4381E-01  2.5000E+00
  4.2541E+01  2.1558E+00  2.5007E+00
  4.2582E+01  4.6547E+00  2.5015E+00
  4.2418E+01 -5.3442E+00 -2.9354E-03
  4.2459E+01 -2.8431E+00 -1.4522E-03
  4.2500E+01 -3.4272E-01  8.9639E-16
  4.2541E+01  2.1569E+00  1.4522E-03
  4.2582E+01  4.6558E+00  2.9354E-03
  4.4914E+01 -5.3862E+00  1.0003E+01
  4.4957E+01 -2.8851E+00  1.0001E+01
  4.5000E+01 -3.8469E-01  1.0000E+01
  4.5043E+01  2.1149E+00  9.9985E+00
  4.5086E+01  4.6138E+00  9.9971E+00
  4.4914E+01 -5.3873E+00  7.5014E+00
  4.4957E+01 -2.8862E+00  7.5007E+00
  4.5000E+01 -3.8579E-01  7.5000E+00
  4.5043E+01  2.1138E+00  7.4993E+00
  4.5086E+01  4.6127E+00  7.4986E+00
  4.4914E+01 -5.3876E+00  5.0000E+00
  4.4957E+01 -2.8865E+00  5.0000E+00
  4.5000E+01 -3.8615E-01  5.0000E+00
  4.5043E+01  2.1135E+00  5.0000E+00
  4.5086E+01  4.6124E+00  5.0000E+00
  4.4914E+01 -5.3873E+00  2.4986E+00
  4.4957E+01 -2.8862E+00  2.4993E+00
  4.5000E+01 -3.8579E-01  2.5000E+00
  4.5043E+01  2.1138E+00  2.5007E+00
  4.5086E+01  4.6127E+00  2.5014E+00
  4.4914E+01 -5.3862E+00 -2.9072E-03
  4.4957E+01 -2.8851E+00 -1.4556E-03
  4.5000E+01 -3.8469E-01  1.0626E-15
  4.5043E+01  2.1149E+00  1.4556E-03
  4.5086E+01  4.6138E+00  2.9072E-03
  4.7409E+01 -5.4307E+00  1.0003E+01
  4.7454E+01 -2.9295E+00  1.0002E+01
  4.7500E+01 -4.2896E-01  1.0000E+01
  4.7546E+01  2.0705E+00  9.9985E+00
  4.7591E+01  4.5693E+00  9.9972E+00
  4.7409E+01 -5.4317E+00  7.5014E+00
  4.7454E+01 -2.9306E+00  7.5007E+00
  4.7500E+01 -4.3008E-01  7.5000E+00
  4.7546E+01  2.0694E+00  7.4993E+00
  4.7591E+01  4.5683E+00  7.4986E+00
  4.7409E+01 -5.4321E+00  5.0000E+00
  4.7454E+01 -2.9309E+00  5.0000E+00
  4.7500E+01 -4.3044E-01  5.0000E+00
  4.7546E+01  2.0691E+00  5.0000E+00
  4.7591E+01  4.5679E+00  5.0000E+00
  4.7409E+01 -5.4317E+00  2.4986E+00
  4.7454E+01 -2.9306E+00  2.4993E+00
  4.7500E+01 -4.3008E-01  2.5000E+00
  4.7546E+01  2.0694E+00  2.5007E+00
  4.7591E+01  4.5683E+00  2.5014E+00
  4.7409E+01 -5.4307E+00 -2.8372E-03
  4.7454E+01 -2.9295E+00 -1.5087E-03
  4.7500E+01 -4.2896E-01  1.2720E-15
  4.7546E+01  2.0705E+00  1.5087E-03
  4.7591E+01  4.5693E+00  2.8372E-03
  4.9905E+01 -5.4770E+00  1.0003E+01
  4.9951E+01 -2.9761E+00  1.0002E+01
  5.0000E+01 -4.7587E-01  1.0000E+01
  5.0049E+01  2.0239E+00  9.9983E+00
  5.0095E+01  4.5230E+00  9.9971E+00
  4.9905E+01 -5.4781E+00  7.5015E+00
  4.9951E+01 -2.9772E+00  7.5008E+00
  5.0000E+01 -4.7700E-01  7.5000E+00
  5.0049E+01  2.0228E+00  7.4992E+00
  5.0095E+01  4.5219E+00  7.4985E+00
  4.9905E+01 -5.4784E+00  5.0000E+00
  4.9951E+01 -2.9776E+00  5.0000E+00
  5.0000E+01 -4.7734E-01  5.0000E+00
  5.0049E+01  2.0224E+00  5.0000E+00
  5.0095E+01  4.5216E+00  5.0000E+00
  4.9905E+01 -5.4781E+00  2.4985E+00
  4.9951E+01 -2.9772E+00  2.4992E+00
  5.0000E+01 -4.7700E-01  2.5000E+00
  5.0049E+01  2.0228E+00  2.5008E+00
  5.0095E+01  4.5219E+00  2.5015E+00
  4.9905E+01 -5.4770E+00 -2.8885E-03
  4.9951E+01 -2.9761E+00 -1.6723E-03
  5.0000E+01 -4.7587E-01  1.5157E-15
  5.0049E+01  2.0239E+00  1.6723E-03
  5.0095E+01  4.5230E+00  2.8885E-03
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
    519    520    525    524    494    495    500    499
