TITLE = "Example : C3D20_cantilever_beam_matlab"
VARIABLES= "X"   "Y"   "Z" 

ZONE F=FEPOINT N =   321 E =    40 ET=BRICK C=CYAN 
  1.9972E+01 -2.6114E+00  5.0000E+00
  2.0000E+01 -1.1034E-01  7.5000E+00
  1.9972E+01 -2.6093E+00  1.0002E+01
  1.7500E+01 -8.2400E-02  1.0000E+01
  1.7451E+01 -5.0845E+00  1.0004E+01
  1.7500E+01 -8.4542E-02  5.0000E+00
  1.7451E+01 -5.0867E+00  5.0000E+00
  2.0028E+01  2.3886E+00  5.0000E+00
  2.0056E+01  4.8875E+00  7.4979E+00
  2.0028E+01  2.3907E+00  9.9979E+00
  1.7549E+01  4.9155E+00  9.9957E+00
  1.7549E+01  4.9133E+00  5.0000E+00
  1.9944E+01 -5.1125E+00  2.4979E+00
  1.9972E+01 -2.6093E+00 -2.1430E-03
  2.0000E+01 -1.1034E-01  2.5000E+00
  1.7500E+01 -8.2400E-02  2.6909E-14
  1.7451E+01 -5.0845E+00 -4.2868E-03
  2.0028E+01  2.3907E+00  2.1430E-03
  2.0056E+01  4.8875E+00  2.5021E+00
  1.7549E+01  4.9155E+00  4.2868E-03
  2.4929E+01 -5.1759E+00  7.5021E+00
  2.4965E+01 -2.6748E+00  5.0000E+00
  2.5000E+01 -1.7373E-01  7.5000E+00
  2.4965E+01 -2.6727E+00  1.0002E+01
  2.2500E+01 -1.3864E-01  1.0000E+01
  2.2437E+01 -5.1408E+00  1.0004E+01
  2.2500E+01 -1.4079E-01  5.0000E+00
  2.2437E+01 -5.1429E+00  5.0000E+00
  2.5035E+01  2.3252E+00  5.0000E+00
  2.5071E+01  4.8241E+00  7.4979E+00
  2.5035E+01  2.3273E+00  9.9979E+00
  2.2563E+01  4.8592E+00  9.9957E+00
  2.2563E+01  4.8571E+00  5.0000E+00
  2.4929E+01 -5.1759E+00  2.4979E+00
  2.4965E+01 -2.6727E+00 -2.1427E-03
  2.5000E+01 -1.7373E-01  2.5000E+00
  2.2500E+01 -1.3864E-01  4.2446E-14
  2.2437E+01 -5.1408E+00 -4.2855E-03
  2.5035E+01  2.3273E+00  2.1427E-03
  2.5071E+01  4.8241E+00  2.5021E+00
  2.2563E+01  4.8592E+00  4.2855E-03
  2.9915E+01 -5.2536E+00  7.5021E+00
  2.9958E+01 -2.7525E+00  5.0000E+00
  3.0000E+01 -2.5141E-01  7.5000E+00
  2.9958E+01 -2.7503E+00  1.0002E+01
  2.7500E+01 -2.0918E-01  1.0000E+01
  2.7422E+01 -5.2113E+00  1.0004E+01
  2.7500E+01 -2.1132E-01  5.0000E+00
  2.7422E+01 -5.2135E+00  5.0000E+00
  3.0042E+01  2.2475E+00  5.0000E+00
  3.0085E+01  4.7464E+00  7.4979E+00
  3.0042E+01  2.2497E+00  9.9979E+00
  2.7578E+01  4.7887E+00  9.9957E+00
  2.7578E+01  4.7865E+00  5.0000E+00
  2.9915E+01 -5.2536E+00  2.4979E+00
  2.9958E+01 -2.7503E+00 -2.1427E-03
  3.0000E+01 -2.5141E-01  2.5000E+00
  2.7500E+01 -2.0918E-01  6.0755E-14
  2.7422E+01 -5.2113E+00 -4.2856E-03
  3.0042E+01  2.2497E+00  2.1427E-03
  3.0085E+01  4.7464E+00  2.5021E+00
  2.7578E+01  4.7887E+00  4.2856E-03
  3.4901E+01 -5.3455E+00  7.5021E+00
  3.4950E+01 -2.8445E+00  5.0000E+00
  3.5000E+01 -3.4337E-01  7.5000E+00
  3.4950E+01 -2.8423E+00  1.0002E+01
  3.2500E+01 -2.9400E-01  1.0000E+01
  3.2408E+01 -5.2961E+00  1.0004E+01
  3.2500E+01 -2.9614E-01  5.0000E+00
  3.2408E+01 -5.2983E+00  5.0000E+00
  3.5050E+01  2.1555E+00  5.0000E+00
  3.5099E+01  4.6545E+00  7.4979E+00
  3.5050E+01  2.1577E+00  9.9979E+00
  3.2592E+01  4.7039E+00  9.9957E+00
  3.2592E+01  4.7017E+00  5.0000E+00
  3.4901E+01 -5.3455E+00  2.4979E+00
  3.4950E+01 -2.8423E+00 -2.1420E-03
  3.5000E+01 -3.4337E-01  2.5000E+00
  3.2500E+01 -2.9400E-01  8.1328E-14
  3.2408E+01 -5.2961E+00 -4.2857E-03
  3.5050E+01  2.1577E+00  2.1420E-03
  3.5099E+01  4.6545E+00  2.5021E+00
  3.2592E+01  4.7039E+00  4.2857E-03
  3.9887E+01 -5.4517E+00  7.5021E+00
  3.9943E+01 -2.9506E+00  5.0000E+00
  4.0000E+01 -4.4964E-01  7.5000E+00
  3.9943E+01 -2.9485E+00  1.0002E+01
  3.7500E+01 -3.9308E-01  1.0000E+01
  3.7394E+01 -5.3953E+00  1.0004E+01
  3.7500E+01 -3.9522E-01  5.0000E+00
  3.7394E+01 -5.3974E+00  5.0000E+00
  4.0057E+01  2.0494E+00  5.0000E+00
  4.0113E+01  4.5483E+00  7.4979E+00
  4.0057E+01  2.0515E+00  9.9979E+00
  3.7606E+01  4.6047E+00  9.9957E+00
  3.7606E+01  4.6026E+00  5.0000E+00
  3.9887E+01 -5.4517E+00  2.4979E+00
  3.9943E+01 -2.9485E+00 -2.1440E-03
  4.0000E+01 -4.4964E-01  2.5000E+00
  3.7500E+01 -3.9308E-01  1.0350E-13
  3.7394E+01 -5.3953E+00 -4.2819E-03
  4.0057E+01  2.0515E+00  2.1440E-03
  4.0113E+01  4.5483E+00  2.5021E+00
  3.7606E+01  4.6047E+00  4.2819E-03
  4.4872E+01 -5.5723E+00  7.5020E+00
  4.4937E+01 -3.0714E+00  5.0000E+00
  4.5000E+01 -5.7034E-01  7.5000E+00
  4.4937E+01 -3.0693E+00  1.0002E+01
  4.2500E+01 -5.0661E-01  1.0000E+01
  4.2379E+01 -5.5085E+00  1.0004E+01
  4.2500E+01 -5.0873E-01  5.0000E+00
  4.2379E+01 -5.5107E+00  5.0000E+00
  4.5063E+01  1.9286E+00  5.0000E+00
  4.5128E+01  4.4277E+00  7.4980E+00
  4.5063E+01  1.9307E+00  9.9980E+00
  4.2621E+01  4.4915E+00  9.9957E+00
  4.2621E+01  4.4893E+00  5.0000E+00
  4.4872E+01 -5.5723E+00  2.4980E+00
  4.4937E+01 -3.0693E+00 -2.0437E-03
  4.5000E+01 -5.7034E-01  2.5000E+00
  4.2500E+01 -5.0661E-01  1.2668E-13
  4.2379E+01 -5.5085E+00 -4.3025E-03
  4.5063E+01  1.9307E+00  2.0437E-03
  4.5128E+01  4.4277E+00  2.5020E+00
  4.2621E+01  4.4915E+00  4.3025E-03
  4.9862E+01 -5.7038E+00  7.5022E+00
  4.9927E+01 -3.2049E+00  5.0000E+00
  5.0000E+01 -7.0554E-01  7.5000E+00
  4.9927E+01 -3.2029E+00  1.0003E+01
  4.7500E+01 -6.3316E-01  1.0000E+01
  4.7366E+01 -5.6372E+00  1.0004E+01
  4.7500E+01 -6.3538E-01  5.0000E+00
  4.7366E+01 -5.6391E+00  5.0000E+00
  5.0073E+01  1.7951E+00  5.0000E+00
  5.0138E+01  4.2962E+00  7.4978E+00
  5.0073E+01  1.7971E+00  9.9973E+00
  4.7634E+01  4.3628E+00  9.9960E+00
  4.7634E+01  4.3609E+00  5.0000E+00
  4.9862E+01 -5.7038E+00  2.4978E+00
  4.9927E+01 -3.2029E+00 -2.7164E-03
  5.0000E+01 -7.0554E-01  2.5000E+00
  4.7500E+01 -6.3316E-01  1.5080E-13
  4.7366E+01 -5.6372E+00 -3.9517E-03
  5.0073E+01  1.7971E+00  2.7164E-03
  5.0138E+01  4.2962E+00  2.5022E+00
  4.7634E+01  4.3628E+00  3.9517E-03
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
