TITLE = "Example : C3D20_cantilever_beam_matlab"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             45   5.624791E-02  -1.108743E-01   4.287934E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             46  -7.053144E-02  -1.742685E-01   4.284462E-03   5.627748E-07   4.643111E-07  -3.778543E-07  -5.499110E-07   2.506039E-16   1.989539E-06   1.695667E-01   1.536610E-01   1.761892E-02  -4.441589E-02   2.024109E-11   1.606935E-01
             47  -1.800342E-14  -1.721252E-01   5.127894E-14   2.813874E-07   2.321556E-07  -1.889271E-07   2.749555E-07  -1.046943E-16   9.947695E-07   8.478334E-02   7.683051E-02   8.809459E-03   2.220794E-02  -8.456061E-12   8.034677E-02
             48   7.053144E-02  -1.742685E-01  -4.284462E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             49  -7.053174E-02  -1.764109E-01   5.188288E-14  -2.813874E-07  -2.321556E-07   1.889271E-07   2.749555E-07   7.593066E-17   9.947695E-07  -8.478334E-02  -7.683051E-02  -8.809459E-03   2.220794E-02   6.132868E-12   8.034677E-02
             50  -2.900619E-17  -1.742678E-01   5.082143E-14  -1.406937E-07  -1.160778E-07   9.446356E-08  -1.374777E-07  -3.748726E-17   4.973848E-07  -4.239167E-02  -3.841525E-02  -4.404730E-03  -1.110397E-02  -3.027824E-12   4.017338E-02
             51   7.053174E-02  -1.764109E-01   4.919707E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             52  -7.053144E-02  -1.742685E-01  -4.284462E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             53   1.786570E-14  -1.721252E-01   5.128481E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             54   7.053144E-02  -1.742685E-01   4.284462E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
