TITLE = "Example : C3D20-cantilever-beam-element320"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             36  -7.327611E-09  -3.971537E-09  -9.702909E-13  -3.111193E-09   1.160504E-09   5.774980E-10   1.307594E-10  -9.000776E-13  -8.571360E-12  -6.689446E+02   2.109859E+01  -7.307923E+01   1.056134E+01  -7.269858E-02  -6.923021E-01
             37  -3.474136E-09  -2.065352E-09   6.143673E-11  -1.639613E-09   4.602627E-10   2.994319E-10  -1.556590E-10  -4.651554E-12   3.187351E-12  -3.714660E+02  -3.225537E+01  -5.823574E+01  -1.257246E+01  -3.757024E-01   2.574399E-01
             38  -3.104080E-18  -1.396488E-09   7.758265E-11  -1.982621E-18   2.434408E-18  -5.317413E-19  -1.421543E-10  -2.149821E-18   7.897463E-12  -3.299563E-07   3.835638E-07  -9.558343E-08  -1.148170E+01  -1.736394E-07   6.378720E-01
             39   3.474136E-09  -2.065352E-09   6.143674E-11   1.639613E-09  -4.602627E-10  -2.994319E-10  -1.556590E-10   4.651556E-12   3.187363E-12   3.714661E+02   3.225537E+01   5.823574E+01  -1.257245E+01   3.757026E-01   2.574408E-01
             40   7.327611E-09  -3.971537E-09  -9.702126E-13   3.111193E-09  -1.160504E-09  -5.774981E-10   1.307594E-10   9.000759E-13  -8.571314E-12   6.689447E+02  -2.109859E+01   7.307923E+01   1.056134E+01   7.269844E-02  -6.922984E-01
             41  -7.153345E-09  -3.535032E-09  -1.611691E-09  -3.128863E-09   1.111707E-09   6.479847E-10   1.344332E-10   8.083153E-12  -2.662936E-10  -6.713121E+02   1.370312E+01  -6.120592E+01   1.085806E+01   6.528700E-01  -2.150833E+01
             42  -3.369021E-09  -1.705470E-09  -7.664187E-10  -1.604278E-09   4.331946E-10   3.308168E-10  -6.616628E-11   5.540916E-11  -9.754958E-11  -3.609541E+02  -3.182392E+01  -4.836188E+01  -5.344199E+00   4.475355E+00  -7.879005E+00
             43   1.930075E-10  -1.105861E-09   1.147418E-10   9.108960E-11  -1.663510E-11  -2.557015E-11  -5.737243E-11   8.372799E-11   8.647724E-12   2.063700E+01   3.235319E+00   1.791965E+00  -4.633927E+00   6.762645E+00   6.984700E-01
             44   3.765376E-09  -1.801451E-09   9.612477E-10   1.793017E-09  -4.727482E-10  -3.811470E-10  -7.744836E-11   6.192788E-11   1.055282E-10   4.034193E+02   3.741116E+01   5.220828E+01  -6.255445E+00   5.001868E+00   8.523430E+00
             45   7.597146E-09  -3.748054E-09   1.681861E-09   3.306082E-09  -1.169747E-09  -6.979010E-10   1.422819E-10   8.070315E-12   2.478493E-10   7.083311E+02  -1.468744E+01   6.153390E+01   1.149200E+01   6.518331E-01   2.001860E+01
             46  -7.444877E-09  -2.138648E-09  -3.509761E-09  -2.917770E-09   9.448477E-10   9.329213E-10   2.028009E-10  -3.518188E-11   5.937539E-11  -5.973322E+02   2.662911E+01   2.470255E+01   1.638007E+01  -2.841614E+00   4.795704E+00
             47  -3.584478E-09  -5.400441E-10  -1.714887E-09  -1.416219E-09   4.118610E-10   4.589869E-10   1.802801E-10  -5.642475E-13   6.295185E-11  -2.948476E+02   4.575999E-01   8.070255E+00   1.456108E+01  -4.557384E-02   5.084573E+00
             48   4.070895E-10   1.746449E-11   2.206409E-10   1.728440E-10  -3.208322E-11  -6.447241E-11   1.542840E-10   1.620138E-11  -7.264411E-12   3.716359E+01   4.059957E+00  -1.172144E+00   1.246140E+01   1.308573E+00  -5.867409E-01
             49   4.403950E-09  -7.230192E-10   2.119503E-09   1.773716E-09  -4.866324E-10  -5.857344E-10   1.517166E-10   3.331680E-13  -7.832491E-11   3.714945E+02   6.361279E+00  -9.647508E+00   1.225403E+01   2.690972E-02  -6.326243E+00
             50   8.320745E-09  -2.543072E-09   3.769857E-09   3.261037E-09  -1.054677E-09  -1.044006E-09   2.106743E-10  -3.932093E-11  -8.234622E-11   6.676066E+02  -2.954722E+01  -2.782346E+01   1.701600E+01  -3.175921E+00  -6.651041E+00
             51  -1.632077E-08  -7.853886E-09   4.981636E-09  -3.228947E-09   9.488016E-10   9.552755E-10   2.972621E-11   8.055367E-12  -1.672351E-11  -6.821122E+02  -7.245126E+00  -6.199348E+00   2.400963E+00   6.506258E-01  -1.350745E+00
             52  -8.608203E-09  -5.967781E-09   2.809808E-09  -1.704081E-09   5.466220E-10   4.861290E-10   8.030902E-11  -1.235930E-11  -1.947247E-11  -3.566090E+02   6.966213E+00  -2.805726E+00   6.486498E+00  -9.982508E-01  -1.572776E+00
             53  -8.420217E-10  -5.220166E-09   5.439462E-10  -1.768036E-10   4.868249E-11   5.334108E-11   7.419803E-11  -1.724310E-11  -1.213926E-12  -3.762047E+01  -1.195791E+00  -4.432500E-01   5.992918E+00  -1.392712E+00  -9.804789E-02
             54   6.919786E-09  -5.722231E-09  -1.779603E-09   1.349923E-09  -4.429630E-10  -3.811898E-10   8.394348E-11  -1.239167E-11   1.751021E-11   2.817637E+02  -7.856445E+00   2.122303E+00   6.780051E+00  -1.000866E+00   1.414286E+00
             55   1.460279E-08  -7.347288E-09  -4.137127E-09   2.889058E-09  -8.482062E-10  -8.554417E-10   2.804637E-11   7.207433E-12   1.351391E-11   6.103109E+02   6.599040E+00   5.430226E+00   2.265284E+00   5.821388E-01   1.091508E+00
             56  -1.562708E-08  -9.399326E-09   2.534670E-09  -3.272255E-09   9.685447E-10   9.604191E-10   1.868763E-11  -3.961757E-13   2.814770E-11  -6.913399E+02  -6.287681E+00  -7.600273E+00   1.509386E+00  -3.199881E-02   2.273468E+00
             57  -7.977847E-09  -7.488438E-09   1.543082E-09  -1.719622E-09   5.387508E-10   5.037001E-10  -6.226345E-12  -3.120405E-11  -1.016792E-11  -3.598269E+02   4.987113E+00  -6.749279E-01  -5.028971E-01  -2.520327E+00  -8.212549E-01
             58  -4.163394E-10  -6.798188E-09   4.388193E-10  -9.147491E-11   2.509066E-11   2.947351E-11  -2.053435E-11  -4.551914E-11   2.297755E-12  -1.924860E+01  -4.187722E-01   2.892262E-01  -1.658544E+00  -3.676546E+00   1.855879E-01
             59   7.138074E-09  -7.362821E-09  -7.180115E-10   1.538609E-09  -4.859468E-10  -4.467724E-10  -7.398169E-12  -2.791941E-11   1.092485E-11   3.219504E+02  -5.093222E+00   1.234951E+00  -5.975444E-01  -2.255030E+00   8.823915E-01
             60   1.476442E-08  -9.144359E-09  -1.885224E-09   3.102588E-09  -9.203603E-10  -9.054421E-10   1.663305E-11   9.788786E-13  -3.727281E-11   6.558748E+02   6.013904E+00   8.423763E+00   1.343438E+00   7.906327E-02  -3.010496E+00
             61  -1.515639E-08  -9.791029E-09   2.900093E-10  -3.182464E-09   9.601390E-10   8.762853E-10   2.185063E-11  -9.579535E-13  -4.122146E-12  -6.771681E+02  -7.978462E+00  -2.152406E+01   1.764859E+00  -7.737317E-02  -3.329426E-01
             62  -7.494108E-09  -7.898747E-09   3.776772E-10  -1.646548E-09   5.305228E-10   4.516323E-10  -4.135950E-11  -2.528877E-12   1.140806E-12  -3.464746E+02   5.206054E+00  -7.537793E+00  -3.340575E+00  -2.042555E-01   9.214202E-02
             63  -1.060279E-17  -7.255675E-09   4.030931E-10  -4.477042E-18  -2.194317E-17   2.470127E-17  -6.343701E-11  -6.065456E-17   3.524278E-12  -9.314717E-07  -3.752924E-06   3.781947E-06  -5.123759E+00  -4.899022E-06   2.846532E-01
             64   7.494108E-09  -7.898747E-09   3.776770E-10   1.646548E-09  -5.305228E-10  -4.516323E-10  -4.135950E-11   2.528802E-12   1.140788E-12   3.464746E+02  -5.206055E+00   7.537805E+00  -3.340575E+00   2.042494E-01   9.214056E-02
