TITLE = "Example : Job-C3D20-canbeam-40-static"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             37  -5.615614E-02  -1.105393E-01   4.286359E-03  -2.856572E-03   8.551315E-04   8.566859E-04   5.977164E-07  -3.498315E-07   1.598538E-07  -6.001378E+02  -5.548394E-01  -3.037455E-01   4.827709E-02  -2.825562E-02   1.291127E-02
             38   1.074994E-14  -1.083984E-01  -2.479968E-14   3.040142E-16  -1.042880E-16  -8.226143E-17  -7.663498E-08  -4.185940E-07  -1.113451E-17   6.340514E-11  -2.596298E-12   9.813123E-13  -6.189749E-03  -3.380952E-02  -8.993297E-13
             39   5.615614E-02  -1.105393E-01  -4.286359E-03   2.856572E-03  -8.551315E-04  -8.566859E-04   5.977164E-07  -3.498315E-07  -1.598538E-07   6.001378E+02   5.548394E-01   3.037455E-01   4.827709E-02  -2.825562E-02  -1.291127E-02
             40  -5.615516E-02  -1.126821E-01  -1.010063E-14  -2.857247E-03   8.548561E-04   8.578579E-04   4.671735E-07  -9.747225E-18   4.293528E-16  -6.002199E+02  -5.724566E-01  -8.755360E-02   3.773324E-02  -7.872743E-13   3.467850E-11
             41   6.863198E-16  -1.105409E-01  -2.457476E-14   2.050897E-17  -2.349328E-17  -1.395948E-17  -3.233522E-07   8.359262E-18  -7.500254E-17   1.505629E-12  -5.769538E-12  -4.247980E-12  -2.611691E-02   6.751795E-13  -6.057896E-12
             42   5.615516E-02  -1.126821E-01  -3.848798E-14   2.857247E-03  -8.548561E-04  -8.578579E-04   4.671735E-07  -1.601116E-17  -6.175671E-16   6.002199E+02   5.724566E-01   8.755360E-02   3.773324E-02  -1.293221E-12  -4.988041E-11
             43  -5.615614E-02  -1.105393E-01  -4.286359E-03  -2.856572E-03   8.551315E-04   8.566859E-04   5.977164E-07   3.498315E-07  -1.598538E-07  -6.001378E+02  -5.548394E-01  -3.037455E-01   4.827709E-02   2.825562E-02  -1.291127E-02
             44  -9.417441E-15  -1.083984E-01  -2.469668E-14  -2.755870E-16   1.164583E-16   6.870435E-17  -7.663498E-08   4.185940E-07  -1.802765E-17  -5.577543E-11   7.704490E-12  -1.718764E-14  -6.189749E-03   3.380952E-02  -1.456083E-12
             45   5.615614E-02  -1.105393E-01   4.286359E-03   2.856572E-03  -8.551315E-04  -8.566859E-04   5.977164E-07   3.498315E-07   1.598538E-07   6.001378E+02   5.548394E-01   3.037455E-01   4.827709E-02   2.825562E-02   1.291127E-02
             46  -7.043895E-02  -1.738386E-01   4.285536E-03  -2.857236E-03   8.574824E-04   8.571967E-04  -1.672555E-07   9.718957E-08  -2.652893E-08  -5.999788E+02   9.117244E-02   4.502341E-02  -1.350910E-02   7.849927E-03  -2.142721E-03
             47   1.212066E-14  -1.716954E-01  -3.602638E-14   2.594272E-16  -2.416581E-16  -5.144620E-17  -1.821029E-09   6.416639E-08  -2.897833E-17   3.787559E-11  -4.311158E-11  -1.238352E-11  -1.470831E-04   5.182670E-03  -2.340557E-12
             48   7.043895E-02  -1.738386E-01  -4.285536E-03   2.857236E-03  -8.574824E-04  -8.571967E-04  -1.672555E-07   9.718957E-08   2.652893E-08   5.999788E+02  -9.117244E-02  -4.502341E-02  -1.350910E-02   7.849927E-03   2.142721E-03
             49  -7.043915E-02  -1.759815E-01  -1.811180E-14  -2.857109E-03   8.574992E-04   8.570177E-04  -1.633035E-07  -6.096894E-17   3.965499E-16  -5.999624E+02   8.966894E-02   1.188746E-02  -1.318990E-02  -4.924418E-12   3.202903E-11
             50   8.314203E-16  -1.738383E-01  -3.575227E-14   4.360791E-17   7.096446E-17  -5.348919E-17   8.804986E-08   4.081839E-18  -7.764161E-17   1.457546E-11   1.885729E-11  -1.264600E-12   7.111720E-03   3.296861E-13  -6.271053E-12
             51   7.043915E-02  -1.759815E-01  -5.290243E-14   2.857109E-03  -8.574992E-04  -8.570177E-04  -1.633035E-07  -5.494640E-18  -5.821847E-16   5.999624E+02  -8.966894E-02  -1.188746E-02  -1.318990E-02  -4.437991E-13  -4.702261E-11
             52  -7.043895E-02  -1.738386E-01  -4.285536E-03  -2.857236E-03   8.574824E-04   8.571967E-04  -1.672555E-07  -9.718957E-08   2.652893E-08  -5.999788E+02   9.117244E-02   4.502341E-02  -1.350910E-02  -7.849927E-03   2.142722E-03
             53  -1.049495E-14  -1.716954E-01  -3.579362E-14  -1.299033E-16  -6.016777E-17   6.452057E-17  -1.821030E-09  -6.416639E-08  -2.313123E-17  -3.631728E-11  -2.491677E-11  -4.769171E-12  -1.470832E-04  -5.182670E-03  -1.868290E-12
             54   7.043895E-02  -1.738386E-01   4.285536E-03   2.857236E-03  -8.574824E-04  -8.571967E-04  -1.672555E-07  -9.718957E-08  -2.652893E-08   5.999788E+02  -9.117244E-02  -4.502341E-02  -1.350910E-02  -7.849927E-03  -2.142722E-03
             55  -8.472628E-02  -2.514212E-01   4.286273E-03  -2.857269E-03   8.575876E-04   8.573981E-04   6.134485E-08  -1.220858E-07  -7.218748E-08  -5.999509E+02   1.413527E-01   1.107378E-01   4.954776E-03  -9.860773E-03  -5.830527E-03
             56   1.319284E-14  -2.492785E-01  -4.809577E-14   1.327877E-16  -6.621598E-17  -1.007114E-17   7.738777E-09   1.423662E-07  -9.895914E-18   2.841410E-11  -3.787429E-12   5.277615E-12   6.250550E-04   1.149881E-02  -7.992864E-13
             57   8.472628E-02  -2.514212E-01  -4.286273E-03   2.857269E-03  -8.575876E-04  -8.573981E-04   6.134485E-08  -1.220858E-07   7.218748E-08   5.999509E+02  -1.413527E-01  -1.107378E-01   4.954776E-03  -9.860773E-03   5.830527E-03
             58  -8.472609E-02  -2.535644E-01  -2.732976E-14  -2.857080E-03   8.578178E-04   8.571113E-04   3.345095E-07  -1.034422E-16   3.900798E-16  -5.999043E+02   1.945866E-01   8.045023E-02   2.701808E-02  -8.354948E-12   3.150645E-11
             59   9.136475E-16  -2.514212E-01  -4.796720E-14   2.992213E-17   1.468596E-16  -3.634480E-17  -1.305389E-07  -2.116066E-18  -6.398791E-17   2.178350E-11   4.073231E-11   1.113592E-11  -1.054353E-02  -1.709114E-13  -5.168253E-12
             60   8.472609E-02  -2.535644E-01  -6.835252E-14   2.857080E-03  -8.578178E-04  -8.571113E-04   3.345095E-07  -3.021750E-18  -5.459378E-16   5.999043E+02  -1.945866E-01  -8.045023E-02   2.701808E-02  -2.440613E-13  -4.409497E-11
             61  -8.472628E-02  -2.514212E-01  -4.286273E-03  -2.857269E-03   8.575876E-04   8.573981E-04   6.134485E-08   1.220858E-07   7.218748E-08  -5.999509E+02   1.413527E-01   1.107378E-01   4.954776E-03   9.860773E-03   5.830527E-03
             62  -1.115662E-14  -2.492785E-01  -4.791628E-14  -1.562704E-16   2.298449E-16   1.029349E-17   7.738776E-09  -1.423662E-07  -3.290315E-18  -1.517014E-11   4.728826E-11   1.184424E-11   6.250550E-04  -1.149881E-02  -2.657510E-13
             63   8.472628E-02  -2.514212E-01   4.286273E-03   2.857269E-03  -8.575876E-04  -8.573981E-04   6.134485E-08   1.220858E-07  -7.218748E-08   5.999509E+02  -1.413527E-01  -1.107378E-01   4.954776E-03   9.860773E-03  -5.830527E-03
             64  -9.900708E-02  -3.432886E-01   4.281047E-03  -2.855964E-03   8.552283E-04   8.549854E-04  -2.057232E-07   9.397332E-07   8.355531E-07  -6.001601E+02  -6.597773E-01  -6.990133E-01  -1.661610E-02   7.590153E-02   6.748698E-02
