TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             60   2.977048E-01  -8.893795E-01   7.365289E-15   1.006987E-02  -1.485691E-03  -3.136505E-03   2.527160E-08   2.827057E-17   1.748891E-16   2.286679E+03   4.200107E+02   1.533407E+02   2.041168E-03   2.286171E-12   1.412566E-11
             61  -2.977049E-01  -8.815380E-01  -1.568252E-02  -1.006988E-02   1.485628E-03   3.136505E-03   7.467335E-08   7.841051E-04   1.415448E-08  -2.286689E+03  -4.200298E+02  -1.533496E+02   6.031309E-03   6.333156E+01   1.143246E-03
             62  -2.162890E-15  -8.741099E-01  -5.840589E-15   2.437334E-17  -3.252607E-18   1.377777E-17  -3.603785E-08   7.841367E-04  -1.859480E-18   8.412826E-12   3.865352E-12   6.643575E-12  -2.910749E-03   6.333412E+01  -1.501888E-13
             63   2.977049E-01  -8.815380E-01   1.568252E-02   1.006988E-02  -1.485628E-03  -3.136505E-03   7.467335E-08   7.841051E-04  -1.415448E-08   2.286689E+03   4.200298E+02   1.533496E+02   6.031309E-03   6.333156E+01  -1.143246E-03
             64  -3.480540E-01  -1.204418E+00   1.568254E-02  -1.006983E-02   1.485731E-03   3.136508E-03  -1.423135E-08  -7.841312E-04   1.903071E-09  -2.286663E+03  -4.199945E+02  -1.533304E+02  -1.149455E-03  -6.333367E+01   1.537096E-04
             65  -8.849752E-16  -1.196989E+00  -6.396400E-15  -4.690804E-17   4.401861E-17  -1.515670E-17   6.672552E-09  -7.841245E-04   1.014565E-17  -1.003286E-11   4.959588E-12  -4.682477E-12   5.389369E-04  -6.333314E+01   8.194561E-13
             66   3.480540E-01  -1.204418E+00  -1.568254E-02   1.006983E-02  -1.485731E-03  -3.136508E-03  -1.423135E-08  -7.841312E-04  -1.903071E-09   2.286663E+03   4.199945E+02   1.533304E+02  -1.149455E-03  -6.333367E+01  -1.537096E-04
             67  -3.480540E-01  -1.212259E+00  -2.117486E-14  -1.006984E-02   1.485717E-03   3.136508E-03  -3.250289E-09   1.566672E-17  -1.455741E-16  -2.286665E+03  -4.199985E+02  -1.533323E+02  -2.625233E-04   1.254108E-12  -1.175791E-11
             68  -1.559061E-15  -1.204830E+00  -6.321741E-15   8.326395E-18   2.724058E-17  -1.780841E-17   2.518498E-09   6.640738E-19   8.913452E-18   3.478107E-12   6.558309E-12  -6.927792E-13   2.034172E-04   6.483702E-14   7.199327E-13
             69   3.480540E-01  -1.212259E+00   8.467260E-15   1.006984E-02  -1.485717E-03  -3.136508E-03  -3.250289E-09   1.965116E-17   1.733605E-16   2.286665E+03   4.199985E+02   1.533323E+02  -2.625233E-04   1.591616E-12   1.400219E-11
             70  -3.480540E-01  -1.204418E+00  -1.568254E-02  -1.006983E-02   1.485731E-03   3.136508E-03  -1.423135E-08   7.841312E-04  -1.903071E-09  -2.286663E+03  -4.199945E+02  -1.533304E+02  -1.149455E-03   6.333367E+01  -1.537096E-04
             71  -1.960354E-15  -1.196989E+00  -6.218933E-15   1.701312E-17   4.228388E-18  -1.994047E-17   6.672552E-09   7.841245E-04   1.447910E-17   2.863487E-12   8.242296E-13  -3.126388E-12   5.389369E-04   6.333314E+01   1.169466E-12
             72   3.480540E-01  -1.204418E+00   1.568254E-02   1.006983E-02  -1.485731E-03  -3.136508E-03  -1.423135E-08   7.841312E-04   1.903071E-09   2.286663E+03   4.199945E+02   1.533304E+02  -1.149455E-03   6.333367E+01   1.537096E-04
             73  -3.984032E-01  -1.577646E+00   1.568254E-02  -1.006984E-02   1.485711E-03   3.136508E-03   2.616949E-09  -7.841261E-04  -3.560957E-10  -2.286667E+03  -4.200011E+02  -1.533339E+02   2.113689E-04  -6.333326E+01  -2.876158E-05
             74  -1.008649E-15  -1.570218E+00  -6.817652E-15   2.006986E-17  -6.581107E-17  -3.036373E-17  -1.316657E-09  -7.841274E-04  -1.681245E-17  -5.691447E-12  -1.972467E-11  -1.393374E-11  -1.063454E-04  -6.333337E+01  -1.357928E-12
             75   3.984032E-01  -1.577646E+00  -1.568254E-02   1.006984E-02  -1.485711E-03  -3.136508E-03   2.616949E-09  -7.841261E-04   3.560958E-10   2.286667E+03   4.200011E+02   1.533339E+02   2.113689E-04  -6.333326E+01   2.876158E-05
             76  -3.984032E-01  -1.585488E+00  -2.324071E-14  -1.006984E-02   1.485714E-03   3.136508E-03   4.452820E-10  -4.011548E-17  -8.736233E-17  -2.286667E+03  -4.200002E+02  -1.533335E+02   3.596508E-05  -3.234746E-12  -7.056188E-12
             77  -1.393730E-15  -1.578059E+00  -6.667253E-15   1.294578E-17   1.037310E-16  -4.584219E-17  -3.023407E-10  -1.643922E-17   2.334240E-17   1.049827E-11   2.525979E-11   1.090683E-12  -2.441982E-05  -1.314504E-12   1.885348E-12
             78   3.984032E-01  -1.585488E+00   9.878054E-15   1.006984E-02  -1.485714E-03  -3.136508E-03   4.452819E-10  -2.789110E-17   8.034065E-17   2.286667E+03   4.200002E+02   1.533335E+02   3.596508E-05  -2.245315E-12   6.489052E-12
             79  -3.984032E-01  -1.577646E+00  -1.568254E-02  -1.006984E-02   1.485711E-03   3.136508E-03   2.616949E-09   7.841261E-04   3.560956E-10  -2.286667E+03  -4.200011E+02  -1.533339E+02   2.113690E-04   6.333326E+01   2.876157E-05
             80  -1.991267E-15  -1.570218E+00  -6.359216E-15   2.331938E-17  -7.892992E-17  -6.134529E-17  -1.316657E-09   7.841274E-04   2.576600E-17  -1.066525E-11  -2.704326E-11  -2.415135E-11  -1.063454E-04   6.333337E+01   2.081100E-12
